source	target	weight
35769	35778	1.000
35769	35779	1.000
35769	35780	1.000
35769	35766	1.000
35769	35781	1.000
35769	35767	1.000
255431	255432	1.000
205252	205253	1.000
205249	205250	1.000
205248	205250	1.000
205248	205249	1.000
205247	205250	1.000
205247	205249	1.000
205247	205248	1.000
205246	205250	1.000
205246	205249	1.000
205246	205248	1.000
205246	205247	1.000
205245	205250	1.000
205245	205249	1.000
205245	205248	1.000
205245	205247	1.000
205245	205246	1.000
205244	205250	1.000
205244	205249	1.000
205244	205248	1.000
205244	205247	1.000
205244	205246	1.000
205244	205245	1.000
205243	205250	1.000
205243	205249	1.000
205243	205248	1.000
205243	205247	1.000
205243	205246	1.000
205243	205245	1.000
205243	205244	1.000
205242	205250	1.000
205242	205249	1.000
205242	205248	1.000
205242	205247	1.000
205242	205246	1.000
205242	205245	1.000
205242	205244	1.000
205242	205243	1.000
205241	205250	1.000
205241	205249	1.000
205241	205248	1.000
205241	205247	1.000
205241	205246	1.000
205241	205245	1.000
205241	205244	1.000
205241	205243	1.000
205241	205242	1.000
205240	205250	1.000
205240	205249	1.000
205240	205248	1.000
205240	205247	1.000
205240	205246	1.000
205240	205245	1.000
205240	205244	1.000
205240	205243	1.000
205240	205242	1.000
205240	205241	1.000
205239	205250	1.000
205239	205249	1.000
205239	205248	1.000
205239	205247	1.000
205239	205246	1.000
205239	205245	1.000
205239	205244	1.000
205239	205243	1.000
205239	205242	1.000
205239	205241	1.000
205239	205240	1.000
205238	205250	1.000
205238	205249	1.000
205238	205248	1.000
205238	205247	1.000
205238	205246	1.000
205238	205245	1.000
205238	205244	1.000
205238	205243	1.000
205238	205242	1.000
205238	205241	1.000
205238	205240	1.000
205238	205239	1.000
205237	205250	1.000
205237	205249	1.000
205237	205248	1.000
205237	205247	1.000
205237	205246	1.000
205237	205245	1.000
205237	205244	1.000
205237	205243	1.000
205237	205242	1.000
205237	205241	1.000
205237	205240	1.000
205237	205239	1.000
205237	205238	1.000
205236	205250	1.000
205236	205249	1.000
205236	205248	1.000
205236	205247	1.000
205236	205246	1.000
205236	205245	1.000
205236	205244	1.000
205236	205243	1.000
205236	205242	1.000
205236	205241	1.000
205236	205240	1.000
205236	205239	1.000
205236	205238	1.000
205236	205237	1.000
205235	205250	1.000
205235	205249	1.000
205235	205248	1.000
205235	205247	1.000
205235	205246	1.000
205235	205245	1.000
205235	205244	1.000
205235	205243	1.000
205235	205242	1.000
205235	205241	1.000
205235	205240	1.000
205235	205239	1.000
205235	205238	1.000
205235	205237	1.000
205235	205236	1.000
205234	205250	1.000
205234	205249	1.000
205234	205248	1.000
205234	205247	1.000
205234	205246	1.000
205234	205245	1.000
205234	205244	1.000
205234	205243	1.000
205234	205242	1.000
205234	205241	1.000
205234	205240	1.000
205234	205239	1.000
205234	205238	1.000
205234	205237	1.000
205234	205236	1.000
205234	205235	1.000
205233	205250	1.000
205233	205249	1.000
205233	205248	1.000
205233	205247	1.000
205233	205246	1.000
205233	205245	1.000
205233	205244	1.000
205233	205243	1.000
205233	205242	1.000
205233	205241	1.000
205233	205240	1.000
205233	205239	1.000
205233	205238	1.000
205233	205237	1.000
205233	205236	1.000
205233	205235	1.000
205233	205234	1.000
205232	205250	1.000
205232	205249	1.000
205232	205248	1.000
205232	205247	1.000
205232	205246	1.000
205232	205245	1.000
205232	205244	1.000
205232	205243	1.000
205232	205242	1.000
205232	205241	1.000
205232	205240	1.000
205232	205239	1.000
205232	205238	1.000
205232	205237	1.000
205232	205236	1.000
205232	205235	1.000
205232	205234	1.000
205232	205233	1.000
205231	205250	1.000
205231	205249	1.000
205231	205248	1.000
205231	205247	1.000
205231	205246	1.000
205231	205245	1.000
205231	205244	1.000
205231	205243	1.000
205231	205242	1.000
205231	205241	1.000
205231	205240	1.000
205231	205239	1.000
205231	205238	1.000
205231	205237	1.000
205231	205236	1.000
205231	205235	1.000
205231	205234	1.000
205231	205233	1.000
205231	205232	1.000
206192	206191	1.000
205230	205250	1.000
205230	205249	1.000
205230	205248	1.000
205230	205247	1.000
205230	205246	1.000
205230	205245	1.000
205230	205244	1.000
205230	205243	1.000
205230	205242	1.000
205230	205241	1.000
205230	205240	1.000
205230	205239	1.000
205230	205238	1.000
205230	205237	1.000
205230	205236	1.000
205230	205235	1.000
205230	205234	1.000
205230	205233	1.000
205230	205232	1.000
205230	205231	1.000
205229	205250	1.000
205229	205249	1.000
205229	205248	1.000
205229	205247	1.000
205229	205246	1.000
205229	205245	1.000
205229	205244	1.000
205229	205243	1.000
205229	205242	1.000
205229	205241	1.000
205229	205240	1.000
205229	205239	1.000
205229	205238	1.000
205229	205237	1.000
205229	205236	1.000
205229	205235	1.000
205229	205234	1.000
205229	205233	1.000
205229	205232	1.000
205229	205231	1.000
205229	205230	1.000
205228	205250	1.000
205228	205249	1.000
205228	205248	1.000
205228	205247	1.000
205228	205246	1.000
205228	205245	1.000
205228	205244	1.000
205228	205243	1.000
205228	205242	1.000
205228	205241	1.000
205228	205240	1.000
205228	205239	1.000
205228	205238	1.000
205228	205237	1.000
205228	205236	1.000
205228	205235	1.000
205228	205234	1.000
205228	205233	1.000
205228	205232	1.000
205228	205231	1.000
205228	205230	1.000
205228	205229	1.000
205227	205250	1.000
205227	205249	1.000
205227	205248	1.000
205227	205247	1.000
205227	205246	1.000
205227	205245	1.000
205227	205244	1.000
205227	205243	1.000
205227	205242	1.000
205227	205241	1.000
205227	205240	1.000
205227	205239	1.000
205227	205238	1.000
205227	205237	1.000
205227	205236	1.000
205227	205235	1.000
205227	205234	1.000
205227	205233	1.000
205227	205232	1.000
205227	205231	1.000
205227	205230	1.000
205227	205229	1.000
205227	205228	1.000
205226	205250	1.000
205226	205249	1.000
205226	205248	1.000
205226	205247	1.000
205226	205246	1.000
205226	205245	1.000
205226	205244	1.000
205226	205243	1.000
205226	205242	1.000
205226	205241	1.000
205226	205240	1.000
205226	205239	1.000
205226	205238	1.000
205226	205237	1.000
205226	205236	1.000
205226	205235	1.000
205226	205234	1.000
205226	205233	1.000
205226	205232	1.000
205226	205231	1.000
205226	205230	1.000
205226	205229	1.000
205226	205228	1.000
205226	205227	1.000
205225	205250	1.000
205225	205249	1.000
205225	205248	1.000
205225	205247	1.000
205225	205246	1.000
205225	205245	1.000
205225	205244	1.000
205225	205243	1.000
205225	205242	1.000
205225	205241	1.000
205225	205240	1.000
205225	205239	1.000
205225	205238	1.000
205225	205237	1.000
205225	205236	1.000
205225	205235	1.000
205225	205234	1.000
205225	205233	1.000
205225	205232	1.000
205225	205231	1.000
205225	205230	1.000
205225	205229	1.000
205225	205228	1.000
205225	205227	1.000
205225	205226	1.000
205224	205250	1.000
205224	205249	1.000
205224	205248	1.000
205224	205247	1.000
205224	205246	1.000
205224	205245	1.000
205224	205244	1.000
205224	205243	1.000
205224	205242	1.000
205224	205241	1.000
205224	205240	1.000
205224	205239	1.000
205224	205238	1.000
205224	205237	1.000
205224	205236	1.000
205224	205235	1.000
205224	205234	1.000
205224	205233	1.000
205224	205232	1.000
205224	205231	1.000
205224	205230	1.000
205224	205229	1.000
205224	205228	1.000
205224	205227	1.000
205224	205226	1.000
205224	205225	1.000
205223	205250	1.000
205223	205249	1.000
205223	205248	1.000
205223	205247	1.000
205223	205246	1.000
205223	205245	1.000
205223	205244	1.000
205223	205243	1.000
205223	205242	1.000
205223	205241	1.000
205223	205240	1.000
205223	205239	1.000
205223	205238	1.000
205223	205237	1.000
205223	205236	1.000
205223	205235	1.000
205223	205234	1.000
205223	205233	1.000
205223	205232	1.000
205223	205231	1.000
205223	205230	1.000
205223	205229	1.000
205223	205228	1.000
205223	205227	1.000
205223	205226	1.000
205223	205225	1.000
205223	205224	1.000
205222	205250	1.000
205222	205249	1.000
205222	205248	1.000
205222	205247	1.000
205222	205246	1.000
205222	205245	1.000
205222	205244	1.000
205222	205243	1.000
205222	205242	1.000
205222	205241	1.000
205222	205240	1.000
205222	205239	1.000
205222	205238	1.000
205222	205237	1.000
205222	205236	1.000
205222	205235	1.000
205222	205234	1.000
205222	205233	1.000
205222	205232	1.000
205222	205231	1.000
205222	205230	1.000
205222	205229	1.000
205222	205228	1.000
205222	205227	1.000
205222	205226	1.000
205222	205225	1.000
205222	205224	1.000
205222	205223	1.000
205221	205250	1.000
205221	205249	1.000
205221	205248	1.000
205221	205247	1.000
205221	205246	1.000
205221	205245	1.000
205221	205244	1.000
205221	205243	1.000
205221	205242	1.000
205221	205241	1.000
205221	205240	1.000
205221	205239	1.000
205221	205238	1.000
205221	205237	1.000
205221	205236	1.000
205221	205235	1.000
205221	205234	1.000
205221	205233	1.000
205221	205232	1.000
205221	205231	1.000
205221	205230	1.000
205221	205229	1.000
205221	205228	1.000
205221	205227	1.000
205221	205226	1.000
205221	205225	1.000
205221	205224	1.000
205221	205223	1.000
205221	205222	1.000
35770	35768	1.000
35770	35775	1.000
35770	35776	1.000
35770	35769	1.000
35770	35777	1.000
35770	35778	1.000
35770	35779	1.000
35770	35780	1.000
35770	35766	1.000
35770	35781	1.000
35770	35767	1.000
205220	205250	1.000
205220	205249	1.000
205220	205248	1.000
205220	205247	1.000
205220	205246	1.000
205220	205245	1.000
205220	205244	1.000
205220	205243	1.000
205220	205242	1.000
205220	205241	1.000
205220	205240	1.000
205220	205239	1.000
205220	205238	1.000
205220	205237	1.000
205220	205236	1.000
205220	205235	1.000
205220	205234	1.000
205220	205233	1.000
205220	205232	1.000
205220	205231	1.000
205220	205230	1.000
205220	205229	1.000
205220	205228	1.000
205220	205227	1.000
205220	205226	1.000
205220	205225	1.000
205220	205224	1.000
205220	205223	1.000
205220	205222	1.000
205220	205221	1.000
205219	205250	1.000
205219	205249	1.000
205219	205248	1.000
205219	205247	1.000
205219	205246	1.000
205219	205245	1.000
205219	205244	1.000
205219	205243	1.000
205219	205242	1.000
205219	205241	1.000
205219	205240	1.000
205219	205239	1.000
205219	205238	1.000
205219	205237	1.000
205219	205236	1.000
205219	205235	1.000
205219	205234	1.000
205219	205233	1.000
205219	205232	1.000
205219	205231	1.000
205219	205230	1.000
205219	205229	1.000
205219	205228	1.000
205219	205227	1.000
205219	205226	1.000
205219	205225	1.000
205219	205224	1.000
205219	205223	1.000
205219	205222	1.000
205219	205221	1.000
205219	205220	1.000
205218	205250	1.000
205218	205249	1.000
205218	205248	1.000
205218	205247	1.000
205218	205246	1.000
205218	205245	1.000
205218	205244	1.000
205218	205243	1.000
205218	205242	1.000
205218	205241	1.000
205218	205240	1.000
205218	205239	1.000
205218	205238	1.000
205218	205237	1.000
205218	205236	1.000
205218	205235	1.000
205218	205234	1.000
205218	205233	1.000
205218	205232	1.000
205218	205231	1.000
205218	205230	1.000
205218	205229	1.000
205218	205228	1.000
205218	205227	1.000
205218	205226	1.000
205218	205225	1.000
205218	205224	1.000
205218	205223	1.000
205218	205222	1.000
205218	205221	1.000
205218	205220	1.000
205218	205219	1.000
205217	205250	1.000
205217	205249	1.000
205217	205248	1.000
205217	205247	1.000
205217	205246	1.000
205217	205245	1.000
205217	205244	1.000
205217	205243	1.000
205217	205242	1.000
205217	205241	1.000
205217	205240	1.000
205217	205239	1.000
205217	205238	1.000
205217	205237	1.000
205217	205236	1.000
205217	205235	1.000
205217	205234	1.000
205217	205233	1.000
205217	205232	1.000
205217	205231	1.000
205217	205230	1.000
205217	205229	1.000
205217	205228	1.000
205217	205227	1.000
205217	205226	1.000
205217	205225	1.000
205217	205224	1.000
205217	205223	1.000
205217	205222	1.000
205217	205221	1.000
205217	205220	1.000
205217	205219	1.000
205217	205218	1.000
205216	205250	1.000
205216	205249	1.000
205216	205248	1.000
205216	205247	1.000
205216	205246	1.000
205216	205245	1.000
205216	205244	1.000
205216	205243	1.000
205216	205242	1.000
205216	205241	1.000
205216	205240	1.000
205216	205239	1.000
205216	205238	1.000
205216	205237	1.000
205216	205236	1.000
205216	205235	1.000
205216	205234	1.000
205216	205233	1.000
205216	205232	1.000
205216	205231	1.000
205216	205230	1.000
205216	205229	1.000
205216	205228	1.000
205216	205227	1.000
205216	205226	1.000
205216	205225	1.000
205216	205224	1.000
205216	205223	1.000
205216	205222	1.000
205216	205221	1.000
205216	205220	1.000
205216	205219	1.000
205216	205218	1.000
205216	205217	1.000
205215	205250	1.000
205215	205249	1.000
205215	205248	1.000
205215	205247	1.000
205215	205246	1.000
205215	205245	1.000
205215	205244	1.000
205215	205243	1.000
205215	205242	1.000
205215	205241	1.000
205215	205240	1.000
205215	205239	1.000
205215	205238	1.000
205215	205237	1.000
205215	205236	1.000
205215	205235	1.000
205215	205234	1.000
205215	205233	1.000
205215	205232	1.000
205215	205231	1.000
205215	205230	1.000
205215	205229	1.000
205215	205228	1.000
205215	205227	1.000
205215	205226	1.000
205215	205225	1.000
205215	205224	1.000
205215	205223	1.000
205215	205222	1.000
205215	205221	1.000
205215	205220	1.000
205215	205219	1.000
205215	205218	1.000
205215	205217	1.000
205215	205216	1.000
205214	205250	1.000
205214	205249	1.000
205214	205248	1.000
205214	205247	1.000
205214	205246	1.000
205214	205245	1.000
205214	205244	1.000
205214	205243	1.000
205214	205242	1.000
205214	205241	1.000
205214	205240	1.000
205214	205239	1.000
205214	205238	1.000
205214	205237	1.000
205214	205236	1.000
205214	205235	1.000
205214	205234	1.000
205214	205233	1.000
205214	205232	1.000
205214	205231	1.000
205214	205230	1.000
205214	205229	1.000
205214	205228	1.000
205214	205227	1.000
205214	205226	1.000
205214	205225	1.000
205214	205224	1.000
205214	205223	1.000
205214	205222	1.000
205214	205221	1.000
205214	205220	1.000
205214	205219	1.000
205214	205218	1.000
205214	205217	1.000
205214	205216	1.000
205214	205215	1.000
205213	205250	1.000
205213	205249	1.000
205213	205248	1.000
205213	205247	1.000
205213	205246	1.000
205213	205245	1.000
205213	205244	1.000
205213	205243	1.000
205213	205242	1.000
205213	205241	1.000
205213	205240	1.000
205213	205239	1.000
205213	205238	1.000
205213	205237	1.000
205213	205236	1.000
205213	205235	1.000
205213	205234	1.000
205213	205233	1.000
205213	205232	1.000
205213	205231	1.000
205213	205230	1.000
205213	205229	1.000
205213	205228	1.000
205213	205227	1.000
205213	205226	1.000
205213	205225	1.000
205213	205224	1.000
205213	205223	1.000
205213	205222	1.000
205213	205221	1.000
205213	205220	1.000
205213	205219	1.000
205213	205218	1.000
205213	205217	1.000
205213	205216	1.000
205213	205215	1.000
205213	205214	1.000
205212	205250	1.000
205212	205249	1.000
205212	205248	1.000
205212	205247	1.000
205212	205246	1.000
205212	205245	1.000
205212	205244	1.000
205212	205243	1.000
205212	205242	1.000
205212	205241	1.000
205212	205240	1.000
205212	205239	1.000
205212	205238	1.000
205212	205237	1.000
205212	205236	1.000
205212	205235	1.000
205212	205234	1.000
205212	205233	1.000
205212	205232	1.000
205212	205231	1.000
205212	205230	1.000
205212	205229	1.000
205212	205228	1.000
205212	205227	1.000
205212	205226	1.000
205212	205225	1.000
205212	205224	1.000
205212	205223	1.000
205212	205222	1.000
205212	205221	1.000
205212	205220	1.000
205212	205219	1.000
205212	205218	1.000
205212	205217	1.000
205212	205216	1.000
205212	205215	1.000
205212	205214	1.000
205212	205213	1.000
205211	205250	1.000
205211	205249	1.000
205211	205248	1.000
205211	205247	1.000
205211	205246	1.000
205211	205245	1.000
205211	205244	1.000
205211	205243	1.000
205211	205242	1.000
205211	205241	1.000
205211	205240	1.000
205211	205239	1.000
205211	205238	1.000
205211	205237	1.000
205211	205236	1.000
205211	205235	1.000
205211	205234	1.000
205211	205233	1.000
205211	205232	1.000
205211	205231	1.000
205211	205230	1.000
205211	205229	1.000
205211	205228	1.000
205211	205227	1.000
205211	205226	1.000
205211	205225	1.000
205211	205224	1.000
205211	205223	1.000
205211	205222	1.000
205211	205221	1.000
205211	205220	1.000
205211	205219	1.000
205211	205218	1.000
205211	205217	1.000
205211	205216	1.000
205211	205215	1.000
205211	205214	1.000
205211	205213	1.000
205211	205212	1.000
205210	205250	1.000
205210	205249	1.000
205210	205248	1.000
205210	205247	1.000
205210	205246	1.000
205210	205245	1.000
205210	205244	1.000
205210	205243	1.000
205210	205242	1.000
205210	205241	1.000
205210	205240	1.000
205210	205239	1.000
205210	205238	1.000
205210	205237	1.000
205210	205236	1.000
205210	205235	1.000
205210	205234	1.000
205210	205233	1.000
205210	205232	1.000
205210	205231	1.000
205210	205230	1.000
205210	205229	1.000
205210	205228	1.000
205210	205227	1.000
205210	205226	1.000
205210	205225	1.000
205210	205224	1.000
205210	205223	1.000
205210	205222	1.000
205210	205221	1.000
205210	205220	1.000
205210	205219	1.000
205210	205218	1.000
205210	205217	1.000
205210	205216	1.000
205210	205215	1.000
205210	205214	1.000
205210	205213	1.000
205210	205212	1.000
205210	205211	1.000
205209	205250	1.000
205209	205249	1.000
205209	205248	1.000
205209	205247	1.000
205209	205246	1.000
205209	205245	1.000
205209	205244	1.000
205209	205243	1.000
205209	205242	1.000
205209	205241	1.000
205209	205240	1.000
205209	205239	1.000
205209	205238	1.000
205209	205237	1.000
205209	205236	1.000
205209	205235	1.000
205209	205234	1.000
205209	205233	1.000
205209	205232	1.000
205209	205231	1.000
205209	205230	1.000
205209	205229	1.000
205209	205228	1.000
205209	205227	1.000
